audio_name,image_name,experiment_number,label_1,label_2,label_3
Exp_18_29_2.wav,Exp_18_29_2.jpg,18_29,Non-defective,,
Exp_18_3_1.wav,Exp_18_3_1.jpg,18_3,Laser-off,Shielding Gas-on,
Exp_18_3_2.wav,Exp_18_3_2.jpg,18_3,Laser-off,Shielding Gas-on,
Exp_18_3_3.wav,Exp_18_3_3.jpg,18_3,Laser-off,Shielding Gas-on,
Exp_18_3_4.wav,Exp_18_3_4.jpg,18_3,Laser-off,Shielding Gas-on,
Exp_18_3_5.wav,Exp_18_3_5.jpg,18_3,Laser-off,Shielding Gas-on,
Exp_18_3_6.wav,Exp_18_3_6.jpg,18_3,Laser-off,Shielding Gas-on,
Exp_18_30_8.wav,Exp_18_30_8.jpg,18_30,Non-defective,,
Exp_18_30_9.wav,Exp_18_30_9.jpg,18_30,Non-defective,,
Exp_18_30_7.wav,Exp_18_30_7.jpg,18_30,Non-defective,,
Exp_18_30_1.wav,Exp_18_30_1.jpg,18_30,Non-defective,,
Exp_18_30_5.wav,Exp_18_30_5.jpg,18_30,Non-defective,,
Exp_18_30_10.wav,Exp_18_30_10.jpg,18_30,Non-defective,,
Exp_18_30_11.wav,Exp_18_30_11.jpg,18_30,Non-defective,,
Exp_18_30_12.wav,Exp_18_30_12.jpg,18_30,Non-defective,,
Exp_18_30_2.wav,Exp_18_30_2.jpg,18_30,Non-defective,,
Exp_18_30_6.wav,Exp_18_30_6.jpg,18_30,Non-defective,,
Exp_18_30_3.wav,Exp_18_30_3.jpg,18_30,Non-defective,,
Exp_18_30_4.wav,Exp_18_30_4.jpg,18_30,Non-defective,,
Exp_18_31_6.wav,Exp_18_31_6.jpg,18_31,Non-defective,,
Exp_18_31_4.wav,Exp_18_31_4.jpg,18_31,Non-defective,,
Exp_18_31_3.wav,Exp_18_31_3.jpg,18_31,Non-defective,,
Exp_18_31_2.wav,Exp_18_31_2.jpg,18_31,Non-defective,,
Exp_18_31_1.wav,Exp_18_31_1.jpg,18_31,Non-defective,,
Exp_18_31_5.wav,Exp_18_31_5.jpg,18_31,Non-defective,,
Exp_18_32_8.wav,Exp_18_32_8.jpg,18_32,Non-defective,,
Exp_18_32_9.wav,Exp_18_32_9.jpg,18_32,Non-defective,,
Exp_18_32_7.wav,Exp_18_32_7.jpg,18_32,Non-defective,,
Exp_18_32_5.wav,Exp_18_32_5.jpg,18_32,Non-defective,,
Exp_18_32_6.wav,Exp_18_32_6.jpg,18_32,Non-defective,,
Exp_18_32_4.wav,Exp_18_32_4.jpg,18_32,Non-defective,,
Exp_18_32_3.wav,Exp_18_32_3.jpg,18_32,Non-defective,,
Exp_18_32_13.wav,Exp_18_32_13.jpg,18_32,Non-defective,,
Exp_18_32_12.wav,Exp_18_32_12.jpg,18_32,Non-defective,,
Exp_18_32_2.wav,Exp_18_32_2.jpg,18_32,Non-defective,,
Exp_18_32_11.wav,Exp_18_32_11.jpg,18_32,Non-defective,,
Exp_18_32_1.wav,Exp_18_32_1.jpg,18_32,Non-defective,,
Exp_18_32_10.wav,Exp_18_32_10.jpg,18_32,Non-defective,,
Exp_18_33_9.wav,Exp_18_33_9.jpg,18_33,Non-defective,,
Exp_18_33_8.wav,Exp_18_33_8.jpg,18_33,Non-defective,,
Exp_18_33_7.wav,Exp_18_33_7.jpg,18_33,Non-defective,,
Exp_18_33_6.wav,Exp_18_33_6.jpg,18_33,Non-defective,,
Exp_18_33_5.wav,Exp_18_33_5.jpg,18_33,Non-defective,,
Exp_18_33_4.wav,Exp_18_33_4.jpg,18_33,Non-defective,,
Exp_18_33_3.wav,Exp_18_33_3.jpg,18_33,Non-defective,,
Exp_18_33_2.wav,Exp_18_33_2.jpg,18_33,Non-defective,,
Exp_18_33_12.wav,Exp_18_33_12.jpg,18_33,Non-defective,,
Exp_18_33_11.wav,Exp_18_33_11.jpg,18_33,Non-defective,,
Exp_18_33_10.wav,Exp_18_33_10.jpg,18_33,Non-defective,,
Exp_18_33_1.wav,Exp_18_33_1.jpg,18_33,Non-defective,,
Exp_18_34_9.wav,Exp_18_34_9.jpg,18_34,Non-defective,,
Exp_18_34_8.wav,Exp_18_34_8.jpg,18_34,Non-defective,,
Exp_18_34_10.wav,Exp_18_34_10.jpg,18_34,Non-defective,,
Exp_18_34_6.wav,Exp_18_34_6.jpg,18_34,Non-defective,,
Exp_18_34_5.wav,Exp_18_34_5.jpg,18_34,Non-defective,,
Exp_18_34_4.wav,Exp_18_34_4.jpg,18_34,Non-defective,,
Exp_18_34_3.wav,Exp_18_34_3.jpg,18_34,Non-defective,,
Exp_18_34_2.wav,Exp_18_34_2.jpg,18_34,Non-defective,,
Exp_18_34_11.wav,Exp_18_34_11.jpg,18_34,Non-defective,,
Exp_18_34_1.wav,Exp_18_34_1.jpg,18_34,Non-defective,,
Exp_18_34_7.wav,Exp_18_34_7.jpg,18_34,Non-defective,,
Exp_18_35_9.wav,Exp_18_35_9.jpg,18_35,Balling,,
Exp_18_35_3.wav,Exp_18_35_3.jpg,18_35,Balling,,
Exp_18_35_7.wav,Exp_18_35_7.jpg,18_35,Balling,,
Exp_18_35_1.wav,Exp_18_35_1.jpg,18_35,Balling,,
Exp_18_35_8.wav,Exp_18_35_8.jpg,18_35,Balling,,
Exp_18_35_2.wav,Exp_18_35_2.jpg,18_35,Balling,,
Exp_18_35_4.wav,Exp_18_35_4.jpg,18_35,Balling,,
Exp_18_35_5.wav,Exp_18_35_5.jpg,18_35,Balling,,
Exp_18_35_6.wav,Exp_18_35_6.jpg,18_35,Balling,,
Exp_18_36_1.wav,Exp_18_36_1.jpg,18_36,Balling,,
Exp_18_36_2.wav,Exp_18_36_2.jpg,18_36,Balling,,
Exp_18_36_3.wav,Exp_18_36_3.jpg,18_36,Balling,,
Exp_18_36_4.wav,Exp_18_36_4.jpg,18_36,Balling,,
Exp_18_36_5.wav,Exp_18_36_5.jpg,18_36,Balling,,
Exp_18_36_6.wav,Exp_18_36_6.jpg,18_36,Balling,,
Exp_18_36_7.wav,Exp_18_36_7.jpg,18_36,Balling,,
Exp_18_36_8.wav,Exp_18_36_8.jpg,18_36,Balling,,
Exp_18_36_9.wav,Exp_18_36_9.jpg,18_36,Balling,,
Exp_18_37_2.wav,Exp_18_37_2.jpg,18_37,Balling,,
Exp_18_37_5.wav,Exp_18_37_5.jpg,18_37,Balling,,
Exp_18_37_4.wav,Exp_18_37_4.jpg,18_37,Balling,,
Exp_18_37_3.wav,Exp_18_37_3.jpg,18_37,Balling,,
Exp_18_37_1.wav,Exp_18_37_1.jpg,18_37,Balling,,
Exp_18_37_6.wav,Exp_18_37_6.jpg,18_37,Balling,,
Exp_18_38_9.wav,Exp_18_38_9.jpg,18_38,Balling,,
Exp_18_38_4.wav,Exp_18_38_4.jpg,18_38,Balling,,
Exp_18_38_7.wav,Exp_18_38_7.jpg,18_38,Balling,,
Exp_18_38_2.wav,Exp_18_38_2.jpg,18_38,Balling,,
Exp_18_38_3.wav,Exp_18_38_3.jpg,18_38,Balling,,
Exp_18_38_5.wav,Exp_18_38_5.jpg,18_38,Balling,,
Exp_18_38_6.wav,Exp_18_38_6.jpg,18_38,Balling,,
Exp_18_38_1.wav,Exp_18_38_1.jpg,18_38,Balling,,
Exp_18_38_8.wav,Exp_18_38_8.jpg,18_38,Balling,,
Exp_18_39_5.wav,Exp_18_39_5.jpg,18_39,Balling,,
Exp_18_39_1.wav,Exp_18_39_1.jpg,18_39,Balling,,
Exp_18_39_4.wav,Exp_18_39_4.jpg,18_39,Balling,,
Exp_18_39_3.wav,Exp_18_39_3.jpg,18_39,Balling,,
Exp_18_39_2.wav,Exp_18_39_2.jpg,18_39,Balling,,
Exp_18_4_16.wav,Exp_18_4_16.jpg,18_4,Balling,,
Exp_18_4_9.wav,Exp_18_4_9.jpg,18_4,Balling,,
Exp_18_4_17.wav,Exp_18_4_17.jpg,18_4,Balling,,
Exp_18_4_18.wav,Exp_18_4_18.jpg,18_4,Balling,,
Exp_18_4_3.wav,Exp_18_4_3.jpg,18_4,Balling,,
Exp_18_4_4.wav,Exp_18_4_4.jpg,18_4,Balling,,
Exp_18_4_5.wav,Exp_18_4_5.jpg,18_4,Balling,,
Exp_18_4_6.wav,Exp_18_4_6.jpg,18_4,Balling,,
Exp_18_4_7.wav,Exp_18_4_7.jpg,18_4,Balling,,
Exp_18_4_8.wav,Exp_18_4_8.jpg,18_4,Balling,,
Exp_18_4_2.wav,Exp_18_4_2.jpg,18_4,Balling,,
Exp_18_4_14.wav,Exp_18_4_14.jpg,18_4,Balling,,
Exp_18_4_12.wav,Exp_18_4_12.jpg,18_4,Balling,,
Exp_18_4_11.wav,Exp_18_4_11.jpg,18_4,Balling,,
Exp_18_4_10.wav,Exp_18_4_10.jpg,18_4,Balling,,
Exp_18_4_15.wav,Exp_18_4_15.jpg,18_4,Balling,,
Exp_18_4_1.wav,Exp_18_4_1.jpg,18_4,Balling,,
Exp_18_4_13.wav,Exp_18_4_13.jpg,18_4,Balling,,
Exp_18_40_8.wav,Exp_18_40_8.jpg,18_40,Balling,,
Exp_18_40_6.wav,Exp_18_40_6.jpg,18_40,Balling,,
Exp_18_40_5.wav,Exp_18_40_5.jpg,18_40,Balling,,
Exp_18_40_4.wav,Exp_18_40_4.jpg,18_40,Balling,,
Exp_18_40_3.wav,Exp_18_40_3.jpg,18_40,Balling,,
Exp_18_40_2.wav,Exp_18_40_2.jpg,18_40,Balling,,
Exp_18_40_1.wav,Exp_18_40_1.jpg,18_40,Balling,,
Exp_18_40_7.wav,Exp_18_40_7.jpg,18_40,Balling,,
Exp_18_41_5.wav,Exp_18_41_5.jpg,18_41,Balling,,
Exp_18_41_3.wav,Exp_18_41_3.jpg,18_41,Balling,,
Exp_18_41_2.wav,Exp_18_41_2.jpg,18_41,Balling,,
Exp_18_41_1.wav,Exp_18_41_1.jpg,18_41,Balling,,
Exp_18_41_4.wav,Exp_18_41_4.jpg,18_41,Balling,,
Exp_18_42_48.wav,Exp_18_42_48.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_43.wav,Exp_18_42_43.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_44.wav,Exp_18_42_44.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_45.wav,Exp_18_42_45.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_46.wav,Exp_18_42_46.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_47.wav,Exp_18_42_47.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_49.wav,Exp_18_42_49.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_42.wav,Exp_18_42_42.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_50.wav,Exp_18_42_50.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_51.wav,Exp_18_42_51.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_6.wav,Exp_18_42_6.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_7.wav,Exp_18_42_7.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_8.wav,Exp_18_42_8.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_9.wav,Exp_18_42_9.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_5.wav,Exp_18_42_5.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_41.wav,Exp_18_42_41.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_37.wav,Exp_18_42_37.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_4.wav,Exp_18_42_4.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_22.wav,Exp_18_42_22.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_21.wav,Exp_18_42_21.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_20.wav,Exp_18_42_20.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_2.wav,Exp_18_42_2.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_19.wav,Exp_18_42_19.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_18.wav,Exp_18_42_18.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_23.wav,Exp_18_42_23.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_17.wav,Exp_18_42_17.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_15.wav,Exp_18_42_15.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_14.wav,Exp_18_42_14.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_13.wav,Exp_18_42_13.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_11.wav,Exp_18_42_11.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_10.wav,Exp_18_42_10.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_1.wav,Exp_18_42_1.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_16.wav,Exp_18_42_16.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_24.wav,Exp_18_42_24.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_12.wav,Exp_18_42_12.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_26.wav,Exp_18_42_26.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_25.wav,Exp_18_42_25.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_39.wav,Exp_18_42_39.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_38.wav,Exp_18_42_38.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_40.wav,Exp_18_42_40.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_36.wav,Exp_18_42_36.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_35.wav,Exp_18_42_35.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_33.wav,Exp_18_42_33.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_34.wav,Exp_18_42_34.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_31.wav,Exp_18_42_31.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_30.wav,Exp_18_42_30.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_3.wav,Exp_18_42_3.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_29.wav,Exp_18_42_29.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_28.wav,Exp_18_42_28.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_27.wav,Exp_18_42_27.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_42_32.wav,Exp_18_42_32.jpg,18_42,Laser-off,Shielding Gas-on,
Exp_18_5_5.wav,Exp_18_5_5.jpg,18_5,Laser-off,Shielding Gas-on,
Exp_18_5_7.wav,Exp_18_5_7.jpg,18_5,Laser-off,Shielding Gas-on,
Exp_18_5_4.wav,Exp_18_5_4.jpg,18_5,Laser-off,Shielding Gas-on,
Exp_18_5_6.wav,Exp_18_5_6.jpg,18_5,Laser-off,Shielding Gas-on,
Exp_18_5_2.wav,Exp_18_5_2.jpg,18_5,Laser-off,Shielding Gas-on,
Exp_18_5_1.wav,Exp_18_5_1.jpg,18_5,Laser-off,Shielding Gas-on,
Exp_18_5_3.wav,Exp_18_5_3.jpg,18_5,Laser-off,Shielding Gas-on,
Exp_18_6_9.wav,Exp_18_6_9.jpg,18_6,Non-defective,,
Exp_18_6_8.wav,Exp_18_6_8.jpg,18_6,Non-defective,,
Exp_18_6_7.wav,Exp_18_6_7.jpg,18_6,Non-defective,,
Exp_18_6_6.wav,Exp_18_6_6.jpg,18_6,Non-defective,,
Exp_18_6_4.wav,Exp_18_6_4.jpg,18_6,Non-defective,,
Exp_18_6_3.wav,Exp_18_6_3.jpg,18_6,Non-defective,,
Exp_18_6_5.wav,Exp_18_6_5.jpg,18_6,Non-defective,,
Exp_18_6_13.wav,Exp_18_6_13.jpg,18_6,Non-defective,,
Exp_18_6_12.wav,Exp_18_6_12.jpg,18_6,Non-defective,,
Exp_18_6_11.wav,Exp_18_6_11.jpg,18_6,Non-defective,,
Exp_18_6_10.wav,Exp_18_6_10.jpg,18_6,Non-defective,,
Exp_18_6_1.wav,Exp_18_6_1.jpg,18_6,Non-defective,,
Exp_18_6_2.wav,Exp_18_6_2.jpg,18_6,Non-defective,,
Exp_18_7_4.wav,Exp_18_7_4.jpg,18_7,Non-defective,,
Exp_18_7_9.wav,Exp_18_7_9.jpg,18_7,Non-defective,,
Exp_18_7_8.wav,Exp_18_7_8.jpg,18_7,Non-defective,,
Exp_18_7_7.wav,Exp_18_7_7.jpg,18_7,Non-defective,,
Exp_18_7_6.wav,Exp_18_7_6.jpg,18_7,Non-defective,,
Exp_18_7_5.wav,Exp_18_7_5.jpg,18_7,Non-defective,,
Exp_18_7_3.wav,Exp_18_7_3.jpg,18_7,Non-defective,,
Exp_18_7_2.wav,Exp_18_7_2.jpg,18_7,Non-defective,,
Exp_18_7_15.wav,Exp_18_7_15.jpg,18_7,Non-defective,,
Exp_18_7_14.wav,Exp_18_7_14.jpg,18_7,Non-defective,,
Exp_18_7_13.wav,Exp_18_7_13.jpg,18_7,Non-defective,,
Exp_18_7_12.wav,Exp_18_7_12.jpg,18_7,Non-defective,,
Exp_18_7_11.wav,Exp_18_7_11.jpg,18_7,Non-defective,,
Exp_18_7_10.wav,Exp_18_7_10.jpg,18_7,Non-defective,,
Exp_18_7_1.wav,Exp_18_7_1.jpg,18_7,Non-defective,,
Exp_18_8_6.wav,Exp_18_8_6.jpg,18_8,Laser-off,Shielding Gas-on,
Exp_18_8_5.wav,Exp_18_8_5.jpg,18_8,Laser-off,Shielding Gas-on,
Exp_18_8_4.wav,Exp_18_8_4.jpg,18_8,Laser-off,Shielding Gas-on,
Exp_18_8_7.wav,Exp_18_8_7.jpg,18_8,Laser-off,Shielding Gas-on,
Exp_18_8_2.wav,Exp_18_8_2.jpg,18_8,Laser-off,Shielding Gas-on,
Exp_18_8_1.wav,Exp_18_8_1.jpg,18_8,Laser-off,Shielding Gas-on,
Exp_18_8_3.wav,Exp_18_8_3.jpg,18_8,Laser-off,Shielding Gas-on,
Exp_18_9_1.wav,Exp_18_9_1.jpg,18_9,Laser-off,Shielding Gas-on,
Exp_18_9_2.wav,Exp_18_9_2.jpg,18_9,Laser-off,Shielding Gas-on,
Exp_18_9_3.wav,Exp_18_9_3.jpg,18_9,Laser-off,Shielding Gas-on,
Exp_18_9_4.wav,Exp_18_9_4.jpg,18_9,Laser-off,Shielding Gas-on,
Exp_18_9_5.wav,Exp_18_9_5.jpg,18_9,Laser-off,Shielding Gas-on,
Exp_19_1_20.wav,Exp_19_1_20.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_21.wav,Exp_19_1_21.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_22.wav,Exp_19_1_22.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_3.wav,Exp_19_1_3.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_24.wav,Exp_19_1_24.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_25.wav,Exp_19_1_25.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_2.wav,Exp_19_1_2.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_23.wav,Exp_19_1_23.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_19.wav,Exp_19_1_19.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_11.wav,Exp_19_1_11.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_9.wav,Exp_19_1_9.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_17.wav,Exp_19_1_17.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_16.wav,Exp_19_1_16.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_15.wav,Exp_19_1_15.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_14.wav,Exp_19_1_14.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_13.wav,Exp_19_1_13.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_12.wav,Exp_19_1_12.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_4.wav,Exp_19_1_4.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_18.wav,Exp_19_1_18.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_5.wav,Exp_19_1_5.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_1.wav,Exp_19_1_1.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_7.wav,Exp_19_1_7.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_8.wav,Exp_19_1_8.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_10.wav,Exp_19_1_10.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_1_6.wav,Exp_19_1_6.jpg,19_1,Laser-off,Shielding Gas-off,
Exp_19_10_1.wav,Exp_19_10_1.jpg,19_10,Laser-off,Shielding Gas-on,
Exp_19_10_10.wav,Exp_19_10_10.jpg,19_10,Laser-off,Shielding Gas-on,
Exp_19_10_11.wav,Exp_19_10_11.jpg,19_10,Laser-off,Shielding Gas-on,
Exp_19_10_12.wav,Exp_19_10_12.jpg,19_10,Laser-off,Shielding Gas-on,
Exp_19_10_13.wav,Exp_19_10_13.jpg,19_10,Laser-off,Shielding Gas-on,
Exp_19_10_14.wav,Exp_19_10_14.jpg,19_10,Laser-off,Shielding Gas-on,
Exp_19_10_15.wav,Exp_19_10_15.jpg,19_10,Laser-off,Shielding Gas-on,
Exp_19_10_16.wav,Exp_19_10_16.jpg,19_10,Laser-off,Shielding Gas-on,
Exp_19_10_18.wav,Exp_19_10_18.jpg,19_10,Laser-off,Shielding Gas-on,
Exp_19_10_2.wav,Exp_19_10_2.jpg,19_10,Laser-off,Shielding Gas-on,
Exp_19_10_4.wav,Exp_19_10_4.jpg,19_10,Laser-off,Shielding Gas-on,
Exp_19_10_5.wav,Exp_19_10_5.jpg,19_10,Laser-off,Shielding Gas-on,
Exp_19_10_6.wav,Exp_19_10_6.jpg,19_10,Laser-off,Shielding Gas-on,
Exp_19_10_7.wav,Exp_19_10_7.jpg,19_10,Laser-off,Shielding Gas-on,
Exp_19_10_8.wav,Exp_19_10_8.jpg,19_10,Laser-off,Shielding Gas-on,
Exp_19_10_9.wav,Exp_19_10_9.jpg,19_10,Laser-off,Shielding Gas-on,
Exp_19_10_17.wav,Exp_19_10_17.jpg,19_10,Laser-off,Shielding Gas-on,
Exp_19_10_3.wav,Exp_19_10_3.jpg,19_10,Laser-off,Shielding Gas-on,
Exp_19_11_9.wav,Exp_19_11_9.jpg,19_11,Laser-off,Shielding Gas-on,
Exp_19_11_4.wav,Exp_19_11_4.jpg,19_11,Laser-off,Shielding Gas-on,
Exp_19_11_8.wav,Exp_19_11_8.jpg,19_11,Laser-off,Shielding Gas-on,
Exp_19_11_7.wav,Exp_19_11_7.jpg,19_11,Laser-off,Shielding Gas-on,
Exp_19_11_6.wav,Exp_19_11_6.jpg,19_11,Laser-off,Shielding Gas-on,
Exp_19_11_5.wav,Exp_19_11_5.jpg,19_11,Laser-off,Shielding Gas-on,
Exp_19_11_3.wav,Exp_19_11_3.jpg,19_11,Laser-off,Shielding Gas-on,
Exp_19_11_2.wav,Exp_19_11_2.jpg,19_11,Laser-off,Shielding Gas-on,
Exp_19_11_15.wav,Exp_19_11_15.jpg,19_11,Laser-off,Shielding Gas-on,
Exp_19_11_16.wav,Exp_19_11_16.jpg,19_11,Laser-off,Shielding Gas-on,
Exp_19_11_13.wav,Exp_19_11_13.jpg,19_11,Laser-off,Shielding Gas-on,
Exp_19_11_12.wav,Exp_19_11_12.jpg,19_11,Laser-off,Shielding Gas-on,
Exp_19_11_11.wav,Exp_19_11_11.jpg,19_11,Laser-off,Shielding Gas-on,
Exp_19_11_10.wav,Exp_19_11_10.jpg,19_11,Laser-off,Shielding Gas-on,
Exp_19_11_1.wav,Exp_19_11_1.jpg,19_11,Laser-off,Shielding Gas-on,
Exp_19_11_14.wav,Exp_19_11_14.jpg,19_11,Laser-off,Shielding Gas-on,
Exp_19_12_12.wav,Exp_19_12_12.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_13.wav,Exp_19_12_13.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_14.wav,Exp_19_12_14.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_11.wav,Exp_19_12_11.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_19.wav,Exp_19_12_19.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_1.wav,Exp_19_12_1.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_16.wav,Exp_19_12_16.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_18.wav,Exp_19_12_18.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_10.wav,Exp_19_12_10.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_17.wav,Exp_19_12_17.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_15.wav,Exp_19_12_15.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_2.wav,Exp_19_12_2.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_20.wav,Exp_19_12_20.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_3.wav,Exp_19_12_3.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_4.wav,Exp_19_12_4.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_5.wav,Exp_19_12_5.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_6.wav,Exp_19_12_6.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_7.wav,Exp_19_12_7.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_8.wav,Exp_19_12_8.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_12_9.wav,Exp_19_12_9.jpg,19_12,Laser-off,Shielding Gas-on,
Exp_19_13_8.wav,Exp_19_13_8.jpg,19_13,Laser-off,Shielding Gas-on,
Exp_19_13_9.wav,Exp_19_13_9.jpg,19_13,Laser-off,Shielding Gas-on,
Exp_19_13_10.wav,Exp_19_13_10.jpg,19_13,Laser-off,Shielding Gas-on,
Exp_19_13_1.wav,Exp_19_13_1.jpg,19_13,Laser-off,Shielding Gas-on,
Exp_19_13_12.wav,Exp_19_13_12.jpg,19_13,Laser-off,Shielding Gas-on,
Exp_19_13_7.wav,Exp_19_13_7.jpg,19_13,Laser-off,Shielding Gas-on,
Exp_19_13_11.wav,Exp_19_13_11.jpg,19_13,Laser-off,Shielding Gas-on,
Exp_19_13_5.wav,Exp_19_13_5.jpg,19_13,Laser-off,Shielding Gas-on,
Exp_19_13_4.wav,Exp_19_13_4.jpg,19_13,Laser-off,Shielding Gas-on,
Exp_19_13_6.wav,Exp_19_13_6.jpg,19_13,Laser-off,Shielding Gas-on,
Exp_19_13_2.wav,Exp_19_13_2.jpg,19_13,Laser-off,Shielding Gas-on,
Exp_19_13_15.wav,Exp_19_13_15.jpg,19_13,Laser-off,Shielding Gas-on,
Exp_19_13_14.wav,Exp_19_13_14.jpg,19_13,Laser-off,Shielding Gas-on,
Exp_19_13_13.wav,Exp_19_13_13.jpg,19_13,Laser-off,Shielding Gas-on,
Exp_19_13_3.wav,Exp_19_13_3.jpg,19_13,Laser-off,Shielding Gas-on,
